Феникс;6923;-0.21;10.06;28.81;9.81;-0.20;-0.90;0.35;
Феникс;6985;-0.65;10.06;28.81;9.81;-0.21;-0.89;0.35;
Феникс;7048;-0.43;10.06;28.81;9.81;-0.21;-0.88;0.37;
Феникс;7110;-0.08;10.06;28.82;9.81;-0.19;-0.88;0.36;
Феникс;7173;-0.35;10.06;28.80;9.81;-0.19;-0.88;0.36;
Феникс;7235;-0.21;10.06;28.82;9.81;-0.21;-0.89;0.35;
Феникс;7298;0.01;10.06;28.80;9.81;-0.21;-0.88;0.37;
Феникс;7359;-0.52;10.06;28.81;9.81;-0.19;-0.88;0.37;
Феникс;7421;-0.33;10.06;28.81;9.81;-0.20;-0.88;0.36;
Феникс;7484;-0.37;10.06;28.80;9.81;-0.20;-0.88;0.36;
Феникс;7546;-0.12;10.06;28.80;9.81;-0.20;-0.90;0.36;
Феникс;7608;-0.76;10.06;28.81;9.81;-0.21;-0.89;0.35;
Феникс;7670;-0.65;10.06;28.81;9.81;-0.21;-0.88;0.36;
Феникс;7733;-0.34;10.06;28.82;9.81;-0.20;-0.89;0.36;
Феникс;7795;-0.42;10.06;28.81;9.81;-0.20;-0.88;0.35;
Феникс;7858;-0.49;10.06;28.81;9.81;-0.21;-0.88;0.36;
Феникс;7920;-0.31;10.06;28.82;9.81;-0.19;-0.89;0.36;
Феникс;7983;-0.55;10.06;28.80;9.81;-0.20;-0.89;0.36;
Феникс;8045;-0.21;10.06;28.81;9.81;-0.17;-0.91;0.34;
Феникс;8108;-0.26;10.06;28.80;9.81;-0.20;-1.00;0.36;
Феникс;8170;-0.31;10.06;28.82;9.81;-0.20;-0.96;0.38;
Феникс;8232;-0.77;10.06;28.81;9.81;-0.23;-0.77;0.57;
Феникс;8295;-0.24;10.06;28.82;9.81;-0.24;-0.56;0.69;
Феникс;8357;-0.40;10.06;28.81;9.81;-0.18;-0.41;0.82;
Феникс;8420;-0.36;10.06;28.82;9.81;-0.03;-0.50;0.83;
Феникс;8482;0.04;10.06;28.82;9.81;-0.08;-0.54;0.81;
Феникс;8544;-0.23;10.06;28.82;9.81;-0.02;-0.17;0.96;
Феникс;8605;-0.13;10.06;28.81;9.81;-0.09;-0.32;0.91;
Феникс;8668;-0.32;10.06;28.81;9.81;-0.07;-0.40;0.84;
Феникс;8730;0.14;10.06;28.81;9.81;0.00;-0.25;0.94;
Феникс;8791;-0.31;10.06;28.82;9.81;-0.00;-0.32;0.89;
Феникс;8853;0.11;10.06;28.81;9.81;0.09;-0.36;0.87;
Феникс;8913;-0.02;10.06;28.82;9.81;0.09;-0.44;0.87;
Феникс;8975;-0.18;10.06;28.80;9.81;0.29;-0.52;0.87;
Феникс;9036;-0.18;10.06;28.81;9.81;0.41;-0.51;0.83;
Феникс;9098;-0.18;10.06;28.81;9.81;0.23;-0.71;0.78;
Феникс;9159;0.11;10.06;28.80;9.81;0.30;-0.57;0.82;
Феникс;9220;0.23;10.06;28.80;9.81;0.26;-0.66;0.73;
Феникс;9280;0.09;10.06;28.81;9.81;0.30;-0.59;0.74;
Феникс;9339;-0.05;10.06;28.80;9.81;0.24;-0.64;0.73;
Феникс;9401;0.06;10.06;28.81;9.81;0.23;-0.63;0.79;
Феникс;9461;0.04;10.06;28.80;9.81;0.23;-0.64;0.71;
Феникс;9522;0.36;10.06;28.80;9.81;0.12;-0.55;0.61;
Феникс;9582;0.17;10.06;28.79;9.81;0.01;-0.67;0.64;
Феникс;9643;0.29;10.06;28.79;9.81;-0.00;-0.79;0.67;
Феникс;9704;-0.16;10.06;28.79;9.81;0.08;-0.78;0.59;
Феникс;9765;0.09;10.06;28.79;9.81;0.04;-0.72;0.61;
Феникс;9826;0.39;10.06;28.79;9.81;0.04;-0.76;0.61;
Феникс;9886;0.18;10.06;28.78;9.81;0.10;-0.76;0.61;
Феникс;9947;0.09;10.06;28.79;9.81;0.00;-0.78;0.57;
Феникс;10006;0.04;10.06;28.78;9.81;-0.02;-0.77;0.58;
Феникс;10068;0.12;10.06;28.79;9.81;0.02;-0.80;0.54;
Феникс;10130;0.01;10.06;28.79;9.81;0.06;-0.78;0.55;
Феникс;10191;-0.12;10.06;28.78;9.81;0.11;-0.79;0.55;
Феникс;10254;0.29;10.06;28.77;9.81;0.07;-0.84;0.52;
Феникс;10315;-0.02;10.06;28.79;9.81;-0.20;-0.91;0.50;
Феникс;10379;0.10;10.06;28.79;9.81;-0.06;-0.74;0.47;
Феникс;10441;0.13;10.06;28.78;9.81;-0.24;-0.81;0.50;
Феникс;10504;0.12;10.06;28.79;9.81;-0.16;-0.74;0.59;
Феникс;10566;0.20;10.06;28.79;9.81;-0.02;-0.77;0.60;
Феникс;10629;-0.12;10.06;28.80;9.81;-0.05;-0.70;0.61;
Феникс;10692;0.32;10.06;28.79;9.81;0.09;-0.71;0.62;
Феникс;10754;0.23;10.06;28.78;9.81;0.08;-0.82;0.62;
Феникс;10815;0.29;10.06;28.78;9.81;0.14;-0.76;0.68;
Феникс;10876;-0.17;10.06;28.78;9.81;0.12;-0.86;0.56;
Феникс;10938;-0.04;10.06;28.79;9.81;0.10;-0.78;0.52;
Феникс;11000;0.15;10.06;28.79;9.81;0.01;-0.74;0.55;
Феникс;11062;0.15;10.06;28.78;9.81;-0.04;-0.88;0.60;
Феникс;11124;0.51;10.06;28.77;9.81;0.06;-0.81;0.56;
Феникс;11186;-0.15;10.06;28.77;9.81;0.05;-0.66;0.53;
Феникс;11248;-0.15;10.06;28.78;9.81;-0.02;-0.63;0.57;
Феникс;11312;-0.18;10.06;28.77;9.81;-0.05;-0.81;0.55;
Феникс;11375;0.04;10.06;28.79;9.81;-0.03;-0.88;0.55;
Феникс;11438;0.16;10.06;28.77;9.81;-0.01;-0.89;0.55;
Феникс;11500;-0.06;10.06;28.77;9.81;0.00;-0.82;0.52;
Феникс;11563;0.16;10.06;28.77;9.81;-0.04;-0.79;0.53;
Феникс;11625;-0.03;10.06;28.77;9.81;-0.06;-0.77;0.54;
Феникс;11688;-0.03;10.06;28.75;9.81;-0.05;-0.78;0.56;
Феникс;11752;0.29;10.06;28.76;9.81;-0.05;-0.83;0.55;
Феникс;11814;0.04;10.06;28.77;9.81;-0.03;-0.81;0.53;
Феникс;11877;-0.14;10.06;28.76;9.81;-0.07;-0.79;0.52;
Феникс;11940;0.32;10.06;28.77;9.81;-0.09;-0.81;0.52;
Феникс;12002;-0.26;10.06;28.77;9.81;-0.07;-0.83;0.50;
Феникс;12065;-0.35;10.06;28.76;9.81;-0.08;-0.83;0.51;
Феникс;12129;0.18;10.06;28.76;9.81;-0.05;-0.81;0.50;
Феникс;12191;0.21;10.06;28.77;9.81;-0.04;-0.79;0.52;
Феникс;12254;0.04;10.06;28.77;9.81;-0.05;-0.83;0.51;
Феникс;12316;-0.22;10.06;28.76;9.81;-0.07;-0.85;0.50;
Феникс;12380;0.23;10.06;28.77;9.81;-0.09;-0.82;0.52;
Феникс;12442;-0.01;10.06;28.78;9.81;-0.07;-0.79;0.54;
Феникс;12506;0.07;10.06;28.77;9.81;-0.03;-0.91;0.48;
Феникс;12568;-0.03;10.06;28.77;9.81;-0.08;-0.84;0.52;
Феникс;12632;0.37;10.06;28.77;9.81;-0.05;-0.80;0.54;
Феникс;12694;0.41;10.06;28.76;9.81;0.00;-0.80;0.49;
Феникс;12755;0.45;10.06;28.76;9.81;-0.05;-0.80;0.52;
Феникс;12818;0.24;10.06;28.76;9.81;-0.04;-0.80;0.52;
Феникс;12880;0.23;10.06;28.77;9.81;-0.04;-0.75;0.53;
Феникс;12943;0.46;10.06;28.76;9.81;-0.06;-0.80;0.55;
Феникс;13005;0.62;10.06;28.76;9.81;-0.02;-0.83;0.56;
Феникс;13067;0.41;10.06;28.76;9.81;-0.04;-0.80;0.55;
Феникс;13129;0.16;10.06;28.76;9.81;0.02;-0.79;0.51;
Феникс;13191;0.41;10.06;28.77;9.81;0.10;-0.79;0.49;
Феникс;13252;0.34;10.06;28.76;9.81;0.07;-0.75;0.52;
Феникс;13314;0.15;10.06;28.77;9.81;0.05;-0.78;0.58;
Феникс;13375;0.37;10.06;28.77;9.81;0.09;-0.87;0.52;
Феникс;13436;0.13;10.06;28.77;9.81;0.05;-0.84;0.51;
Феникс;13498;-0.09;10.06;28.76;9.81;0.04;-0.80;0.52;
Феникс;13560;-0.17;10.06;28.76;9.81;0.04;-0.82;0.53;
Феникс;13623;-0.15;10.06;28.76;9.81;0.08;-0.82;0.54;
Феникс;13685;0.01;10.06;28.77;9.81;0.05;-0.80;0.55;
Феникс;13747;-0.25;10.06;28.77;9.81;0.07;-0.78;0.53;
Феникс;13809;-0.17;10.06;28.76;9.81;0.05;-0.80;0.52;
Феникс;13872;-0.35;10.06;28.77;9.81;0.06;-0.81;0.53;
Феникс;13933;0.20;10.06;28.76;9.81;0.07;-0.82;0.53;
Феникс;13995;0.29;10.06;28.76;9.81;0.05;-0.83;0.52;
Феникс;14056;0.27;10.06;28.76;9.81;0.07;-0.79;0.52;
Феникс;14117;0.27;10.06;28.77;9.81;0.04;-0.82;0.52;
Феникс;14179;0.18;10.06;28.77;9.81;0.06;-0.77;0.52;
Феникс;14240;0.53;10.06;28.77;9.81;0.04;-0.82;0.53;
Феникс;14302;0.63;10.06;28.76;9.81;0.06;-0.80;0.54;
Феникс;14363;0.13;10.06;28.76;9.81;0.06;-0.83;0.52;
Феникс;14425;0.35;10.06;28.76;9.81;0.08;-0.82;0.52;
Феникс;14486;0.45;10.06;28.77;9.81;0.03;-0.81;0.52;
Феникс;14547;0.45;10.06;28.77;9.81;0.07;-0.77;0.54;
Феникс;14609;0.34;10.06;28.77;9.81;0.04;-0.83;0.55;
Феникс;5373;0.11;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;5429;-0.38;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;5486;-0.13;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;5544;-0.16;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;5604;-0.04;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;5664;-0.10;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;5725;0.10;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;5785;-0.23;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;5844;-0.50;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;5905;-0.10;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;5965;0.16;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;6025;0.13;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;6084;0.54;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;6144;0.49;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;6202;-0.03;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6262;-0.12;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;6324;0.18;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6382;0.36;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6441;0.41;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6501;0.12;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;6560;0.51;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6620;0.02;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6679;0.13;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;6738;0.01;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;6797;0.16;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6858;-0.17;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6917;0.23;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;6976;-0.02;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7036;0.10;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7096;0.29;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7155;0.54;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7215;0.10;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7274;0.06;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7334;0.16;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7392;0.43;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7451;0.04;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7511;-0.04;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7571;0.12;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7630;0.34;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7690;0.40;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7749;-0.03;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7810;0.21;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7870;-0.09;10.06;29.12;9.81;0.00;0.00;0.00;
Феникс;7928;0.07;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;7988;0.23;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8047;0.12;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8107;0.36;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8166;0.43;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8225;0.29;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8285;0.32;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;8344;0.19;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;8404;0.19;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;8462;0.30;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8521;0.38;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8581;0.00;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8640;-0.34;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8713;-0.06;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;8771;-0.33;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8828;0.19;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8887;0.24;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;8947;0.38;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;9006;0.48;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;9063;0.25;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9122;0.47;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;9182;0.10;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;9241;0.24;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;9300;0.29;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9359;0.19;10.06;29.11;9.81;0.00;0.00;0.00;
Феникс;9418;0.32;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9480;0.08;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9537;0.63;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;9596;0.44;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9656;0.27;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9715;0.44;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9775;0.35;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;9834;0.22;10.06;29.10;9.81;0.00;0.00;0.00;
Феникс;9892;0.83;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;9952;0.24;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;10013;0.50;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10072;0.41;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;10132;0.58;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10192;0.14;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;10253;0.41;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10313;0.33;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10374;0.30;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;10434;0.16;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10493;0.63;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10555;0.19;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;10614;-0.07;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10676;0.28;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10736;0.54;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;10797;0.22;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;10857;0.58;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;10917;0.59;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;10978;0.44;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;11038;0.12;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;11099;0.31;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;11158;0.16;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;11218;0.09;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;11279;0.20;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;11339;0.50;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;11400;0.52;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;11460;0.28;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;11521;0.52;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;11581;0.47;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;11641;0.09;10.06;29.09;9.81;0.00;0.00;0.00;
Феникс;11702;0.39;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;11762;0.22;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;11822;0.44;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;11882;0.47;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;11942;1.06;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;12003;0.71;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;12063;0.49;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;12124;0.52;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;12184;0.67;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;12244;0.69;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12305;1.00;10.06;29.08;9.81;0.00;0.00;0.00;
Феникс;12365;0.63;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12425;0.53;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12485;0.78;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;12546;0.72;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12606;0.69;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12666;0.29;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12727;0.62;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12787;0.50;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;12848;0.62;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;12908;0.62;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;12968;0.47;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;13029;0.86;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13088;0.40;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13149;0.43;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13210;0.20;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;13270;0.40;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13330;0.31;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;13390;0.40;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13451;0.59;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13511;0.40;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13572;0.43;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13632;0.17;10.06;29.07;9.81;0.00;0.00;0.00;
Феникс;13692;0.25;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13753;0.54;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;13812;0.56;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;13873;0.34;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;13933;0.18;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;13993;0.21;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14054;0.09;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14114;0.21;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14175;0.50;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14235;0.28;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14296;0.42;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14355;0.59;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14415;0.26;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14476;0.11;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14536;0.62;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14597;0.18;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;14657;0.29;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14717;0.59;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14778;0.29;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;14838;0.39;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14899;0.41;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;14959;0.41;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15019;0.15;10.06;29.06;9.81;0.00;0.00;0.00;
Феникс;15079;0.28;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15139;0.24;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;15200;0.40;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15260;0.11;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;15321;0.06;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15381;-0.13;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15442;0.12;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15503;0.02;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;15563;0.21;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;15624;0.34;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;15683;0.02;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15744;-0.04;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15805;0.20;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;15865;0.46;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15926;0.24;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;15986;0.32;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;16047;0.10;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16107;0.18;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16167;-0.14;10.06;29.03;9.81;0.00;0.00;0.00;
Феникс;16229;-0.43;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16290;0.29;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16350;0.20;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16411;-0.17;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;16472;0.17;10.06;29.03;9.81;0.00;0.00;0.00;
Феникс;16532;0.24;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16592;-0.22;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;16654;0.12;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16714;-0.42;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16776;0.04;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16836;-0.09;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16898;-0.20;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;16959;-0.40;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17020;-0.22;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17081;-0.15;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17142;-0.31;10.06;29.03;9.81;0.00;0.00;0.00;
Феникс;17204;-0.26;10.06;29.03;9.81;0.00;0.00;0.00;
Феникс;17265;-0.31;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;17327;-0.11;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17388;-0.03;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17449;-0.14;10.06;29.03;9.81;0.00;0.00;0.00;
Феникс;17511;0.15;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17571;-0.48;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17633;-0.30;10.06;29.03;9.81;0.00;0.00;0.00;
Феникс;17694;-0.36;10.06;29.05;9.81;0.00;0.00;0.00;
Феникс;17756;-0.42;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17816;-0.51;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17878;-0.33;10.06;29.04;9.81;0.00;0.00;0.00;
Феникс;17939;0.08;10.06;29.03;9.81;0.00;0.00;0.00;
